pc_time,packet_type,esp_millis,steer,throttle,brake,mode_id,fault_flag,status_text,raw_line
2026-04-23 16:31:18.255,UNKNOWN,,,,,,,,"RAWBYTE,18023,16,22"
2026-04-23 16:31:18.276,UNKNOWN,,,,,,,,"RAWBYTE,18043,21,33"
2026-04-23 16:31:18.296,UNKNOWN,,,,,,,,"RAWBYTE,18064,2c,44"
2026-04-23 16:31:18.317,UNKNOWN,,,,,,,,"RAWBYTE,18084,0a,10"
2026-04-23 16:31:18.337,UNKNOWN,,,,,,,,"RAWBYTE,18105,02,2"
2026-04-23 16:31:18.358,UNKNOWN,,,,,,,,"RAWBYTE,18125,01,1"
2026-04-23 16:31:18.378,UNKNOWN,,,,,,,,"RAWBYTE,18146,0b,11"
2026-04-23 16:31:18.399,UNKNOWN,,,,,,,,"RAWBYTE,18166,16,22"
2026-04-23 16:31:18.419,UNKNOWN,,,,,,,,"RAWBYTE,18187,21,33"
2026-04-23 16:31:18.441,UNKNOWN,,,,,,,,"RAWBYTE,18207,2c,44"
2026-04-23 16:31:18.460,UNKNOWN,,,,,,,,"RAWBYTE,18227,0a,10"
2026-04-23 16:31:18.481,UNKNOWN,,,,,,,,"RAWBYTE,18248,02,2"
2026-04-23 16:31:18.501,UNKNOWN,,,,,,,,"RAWBYTE,18269,01,1"
2026-04-23 16:31:18.521,UNKNOWN,,,,,,,,"RAWBYTE,18289,0b,11"
2026-04-23 16:31:18.542,UNKNOWN,,,,,,,,"RAWBYTE,18309,16,22"
2026-04-23 16:31:18.562,UNKNOWN,,,,,,,,"RAWBYTE,18330,21,33"
2026-04-23 16:31:18.583,UNKNOWN,,,,,,,,"RAWBYTE,18350,2c,44"
2026-04-23 16:31:18.604,UNKNOWN,,,,,,,,"RAWBYTE,18371,0a,10"
2026-04-23 16:31:18.624,UNKNOWN,,,,,,,,"RAWBYTE,18391,02,2"
2026-04-23 16:31:18.644,UNKNOWN,,,,,,,,"RAWBYTE,18412,01,1"
2026-04-23 16:31:18.665,UNKNOWN,,,,,,,,"RAWBYTE,18432,0b,11"
2026-04-23 16:31:18.686,UNKNOWN,,,,,,,,"RAWBYTE,18453,16,22"
2026-04-23 16:31:18.706,UNKNOWN,,,,,,,,"RAWBYTE,18473,21,33"
2026-04-23 16:31:18.726,UNKNOWN,,,,,,,,"RAWBYTE,18494,2c,44"
2026-04-23 16:31:18.748,UNKNOWN,,,,,,,,"RAWBYTE,18514,0a,10"
2026-04-23 16:31:18.767,UNKNOWN,,,,,,,,"RAWBYTE,18535,02,2"
2026-04-23 16:31:18.789,UNKNOWN,,,,,,,,"RAWBYTE,18555,01,1"
2026-04-23 16:31:18.808,UNKNOWN,,,,,,,,"RAWBYTE,18576,0b,11"
2026-04-23 16:31:18.829,UNKNOWN,,,,,,,,"RAWBYTE,18596,16,22"
2026-04-23 16:31:18.848,UNKNOWN,,,,,,,,"RAWBYTE,18617,21,33"
2026-04-23 16:31:18.870,UNKNOWN,,,,,,,,"RAWBYTE,18637,2c,44"
2026-04-23 16:31:18.903,UNKNOWN,,,,,,,,"RAWBYTE,18658,0a,10"
2026-04-23 16:31:18.911,UNKNOWN,,,,,,,,"RAWBYTE,18678,02,2"
2026-04-23 16:31:18.931,UNKNOWN,,,,,,,,"RAWBYTE,18699,01,1"
2026-04-23 16:31:18.952,UNKNOWN,,,,,,,,"RAWBYTE,18719,0b,11"
2026-04-23 16:31:18.973,UNKNOWN,,,,,,,,"RAWBYTE,18739,16,22"
2026-04-23 16:31:18.993,UNKNOWN,,,,,,,,"RAWBYTE,18760,21,33"
2026-04-23 16:31:19.013,UNKNOWN,,,,,,,,"RAWBYTE,18781,2c,44"
2026-04-23 16:31:19.033,UNKNOWN,,,,,,,,"RAWBYTE,18801,0a,10"
2026-04-23 16:31:19.054,UNKNOWN,,,,,,,,"RAWBYTE,18821,02,2"
2026-04-23 16:31:19.075,UNKNOWN,,,,,,,,"RAWBYTE,18842,01,1"
2026-04-23 16:31:19.095,UNKNOWN,,,,,,,,"RAWBYTE,18863,0b,11"
2026-04-23 16:31:19.116,UNKNOWN,,,,,,,,"RAWBYTE,18883,16,22"
2026-04-23 16:31:19.136,UNKNOWN,,,,,,,,"RAWBYTE,18904,21,33"
2026-04-23 16:31:19.156,UNKNOWN,,,,,,,,"RAWBYTE,18924,2c,44"
2026-04-23 16:31:19.177,UNKNOWN,,,,,,,,"RAWBYTE,18944,0a,10"
2026-04-23 16:31:19.198,UNKNOWN,,,,,,,,"RAWBYTE,18965,02,2"
2026-04-23 16:31:19.218,UNKNOWN,,,,,,,,"RAWBYTE,18986,01,1"
2026-04-23 16:31:19.239,UNKNOWN,,,,,,,,"RAWBYTE,19006,0b,11"
2026-04-23 16:31:19.259,UNKNOWN,,,,,,,,"RAWBYTE,19026,16,22"
2026-04-23 16:31:19.280,UNKNOWN,,,,,,,,"RAWBYTE,19047,21,33"
2026-04-23 16:31:19.300,UNKNOWN,,,,,,,,"RAWBYTE,19067,2c,44"
2026-04-23 16:31:19.321,UNKNOWN,,,,,,,,"RAWBYTE,19088,0a,10"
2026-04-23 16:31:19.340,UNKNOWN,,,,,,,,"RAWBYTE,19108,02,2"
2026-04-23 16:31:19.362,UNKNOWN,,,,,,,,"RAWBYTE,19129,01,1"
2026-04-23 16:31:19.381,UNKNOWN,,,,,,,,"RAWBYTE,19149,0b,11"
2026-04-23 16:31:19.401,UNKNOWN,,,,,,,,"RAWBYTE,19170,16,22"
2026-04-23 16:31:19.421,UNKNOWN,,,,,,,,"RAWBYTE,19190,21,33"
2026-04-23 16:31:19.443,UNKNOWN,,,,,,,,"RAWBYTE,19211,2c,44"
2026-04-23 16:31:19.464,UNKNOWN,,,,,,,,"RAWBYTE,19231,0a,10"
2026-04-23 16:31:19.484,UNKNOWN,,,,,,,,"RAWBYTE,19252,02,2"
2026-04-23 16:31:19.505,UNKNOWN,,,,,,,,"RAWBYTE,19272,01,1"
2026-04-23 16:31:19.525,UNKNOWN,,,,,,,,"RAWBYTE,19293,0b,11"
2026-04-23 16:31:19.546,UNKNOWN,,,,,,,,"RAWBYTE,19313,16,22"
2026-04-23 16:31:19.566,UNKNOWN,,,,,,,,"RAWBYTE,19334,21,33"
2026-04-23 16:31:19.586,UNKNOWN,,,,,,,,"RAWBYTE,19354,2c,44"
2026-04-23 16:31:19.607,UNKNOWN,,,,,,,,"RAWBYTE,19375,0a,10"
2026-04-23 16:31:19.628,UNKNOWN,,,,,,,,"RAWBYTE,19395,02,2"
2026-04-23 16:31:19.648,UNKNOWN,,,,,,,,"RAWBYTE,19416,01,1"
2026-04-23 16:31:19.668,UNKNOWN,,,,,,,,"RAWBYTE,19436,0b,11"
2026-04-23 16:31:19.688,UNKNOWN,,,,,,,,"RAWBYTE,19457,16,22"
2026-04-23 16:31:19.710,UNKNOWN,,,,,,,,"RAWBYTE,19477,21,33"
2026-04-23 16:31:19.730,UNKNOWN,,,,,,,,"RAWBYTE,19498,2c,44"
2026-04-23 16:31:19.750,UNKNOWN,,,,,,,,"RAWBYTE,19518,0a,10"
2026-04-23 16:31:19.770,UNKNOWN,,,,,,,,"RAWBYTE,19539,02,2"
2026-04-23 16:31:19.790,UNKNOWN,,,,,,,,"RAWBYTE,19559,01,1"
2026-04-23 16:31:19.812,UNKNOWN,,,,,,,,"RAWBYTE,19579,0b,11"
2026-04-23 16:31:19.832,UNKNOWN,,,,,,,,"RAWBYTE,19600,16,22"
2026-04-23 16:31:19.853,UNKNOWN,,,,,,,,"RAWBYTE,19621,21,33"
2026-04-23 16:31:19.874,UNKNOWN,,,,,,,,"RAWBYTE,19641,2c,44"
2026-04-23 16:31:19.894,UNKNOWN,,,,,,,,"RAWBYTE,19661,0a,10"
2026-04-23 16:31:19.915,UNKNOWN,,,,,,,,"RAWBYTE,19682,02,2"
2026-04-23 16:31:19.935,UNKNOWN,,,,,,,,"RAWBYTE,19703,01,1"
2026-04-23 16:31:19.955,UNKNOWN,,,,,,,,"RAWBYTE,19723,0b,11"
2026-04-23 16:31:19.976,UNKNOWN,,,,,,,,"RAWBYTE,19743,16,22"
2026-04-23 16:31:19.996,UNKNOWN,,,,,,,,"RAWBYTE,19764,21,33"
2026-04-23 16:31:20.016,UNKNOWN,,,,,,,,"RAWBYTE,19784,2c,44"
2026-04-23 16:31:20.037,UNKNOWN,,,,,,,,"RAWBYTE,19805,0a,10"
2026-04-23 16:31:20.058,UNKNOWN,,,,,,,,"RAWBYTE,19825,02,2"
2026-04-23 16:31:20.078,UNKNOWN,,,,,,,,"RAWBYTE,19846,01,1"
2026-04-23 16:31:20.099,UNKNOWN,,,,,,,,"RAWBYTE,19866,0b,11"
2026-04-23 16:31:20.119,UNKNOWN,,,,,,,,"RAWBYTE,19887,16,22"
2026-04-23 16:31:20.140,UNKNOWN,,,,,,,,"RAWBYTE,19907,21,33"
2026-04-23 16:31:20.160,UNKNOWN,,,,,,,,"RAWBYTE,19928,2c,44"
2026-04-23 16:31:20.181,UNKNOWN,,,,,,,,"RAWBYTE,19948,0a,10"
2026-04-23 16:31:20.201,UNKNOWN,,,,,,,,"RAWBYTE,19969,02,2"
2026-04-23 16:31:20.222,UNKNOWN,,,,,,,,"RAWBYTE,19989,01,1"
2026-04-23 16:31:20.242,UNKNOWN,,,,,,,,"RAWBYTE,20010,0b,11"
2026-04-23 16:31:20.263,UNKNOWN,,,,,,,,"RAWBYTE,20030,16,22"
2026-04-23 16:31:20.283,UNKNOWN,,,,,,,,"RAWBYTE,20051,21,33"
2026-04-23 16:31:20.303,UNKNOWN,,,,,,,,"RAWBYTE,20071,2c,44"
2026-04-23 16:31:20.323,UNKNOWN,,,,,,,,"RAWBYTE,20092,0a,10"
2026-04-23 16:31:20.344,UNKNOWN,,,,,,,,"RAWBYTE,20112,02,2"
2026-04-23 16:31:20.365,UNKNOWN,,,,,,,,"RAWBYTE,20133,01,1"
2026-04-23 16:31:20.385,UNKNOWN,,,,,,,,"RAWBYTE,20153,0b,11"
2026-04-23 16:31:20.406,UNKNOWN,,,,,,,,"RAWBYTE,20174,16,22"
2026-04-23 16:31:20.427,UNKNOWN,,,,,,,,"RAWBYTE,20194,21,33"
2026-04-23 16:31:20.447,UNKNOWN,,,,,,,,"RAWBYTE,20215,2c,44"
2026-04-23 16:31:20.468,UNKNOWN,,,,,,,,"RAWBYTE,20235,0a,10"
2026-04-23 16:31:20.488,UNKNOWN,,,,,,,,"RAWBYTE,20256,02,2"
2026-04-23 16:31:20.509,UNKNOWN,,,,,,,,"RAWBYTE,20276,01,1"
2026-04-23 16:31:20.528,UNKNOWN,,,,,,,,"RAWBYTE,20296,0b,11"
2026-04-23 16:31:20.549,UNKNOWN,,,,,,,,"RAWBYTE,20317,16,22"
2026-04-23 16:31:20.570,UNKNOWN,,,,,,,,"RAWBYTE,20337,21,33"
2026-04-23 16:31:20.590,UNKNOWN,,,,,,,,"RAWBYTE,20358,2c,44"
2026-04-23 16:31:20.611,UNKNOWN,,,,,,,,"RAWBYTE,20378,0a,10"
2026-04-23 16:31:20.632,UNKNOWN,,,,,,,,"RAWBYTE,20399,02,2"
2026-04-23 16:31:20.652,UNKNOWN,,,,,,,,"RAWBYTE,20420,01,1"
2026-04-23 16:31:20.673,UNKNOWN,,,,,,,,"RAWBYTE,20440,0b,11"
2026-04-23 16:31:20.693,UNKNOWN,,,,,,,,"RAWBYTE,20461,16,22"
2026-04-23 16:31:20.713,UNKNOWN,,,,,,,,"RAWBYTE,20481,21,33"
2026-04-23 16:31:20.734,UNKNOWN,,,,,,,,"RAWBYTE,20501,2c,44"
2026-04-23 16:31:20.755,UNKNOWN,,,,,,,,"RAWBYTE,20522,0a,10"
2026-04-23 16:31:20.775,UNKNOWN,,,,,,,,"RAWBYTE,20542,02,2"
2026-04-23 16:31:20.795,UNKNOWN,,,,,,,,"RAWBYTE,20563,01,1"
2026-04-23 16:31:20.816,UNKNOWN,,,,,,,,"RAWBYTE,20583,0b,11"
2026-04-23 16:31:20.837,UNKNOWN,,,,,,,,"RAWBYTE,20604,16,22"
2026-04-23 16:31:20.857,UNKNOWN,,,,,,,,"RAWBYTE,20624,21,33"
2026-04-23 16:31:20.878,UNKNOWN,,,,,,,,"RAWBYTE,20645,2c,44"
2026-04-23 16:31:20.898,UNKNOWN,,,,,,,,"RAWBYTE,20665,0a,10"
2026-04-23 16:31:20.919,UNKNOWN,,,,,,,,"RAWBYTE,20686,02,2"
2026-04-23 16:31:20.939,UNKNOWN,,,,,,,,"RAWBYTE,20706,01,1"
2026-04-23 16:31:20.959,UNKNOWN,,,,,,,,"RAWBYTE,20727,0b,11"
2026-04-23 16:31:20.980,UNKNOWN,,,,,,,,"RAWBYTE,20747,16,22"
2026-04-23 16:31:21.000,UNKNOWN,,,,,,,,"RAWBYTE,20768,21,33"
2026-04-23 16:31:21.021,UNKNOWN,,,,,,,,"RAWBYTE,20788,2c,44"
2026-04-23 16:31:21.041,UNKNOWN,,,,,,,,"RAWBYTE,20809,0a,10"
2026-04-23 16:31:21.062,UNKNOWN,,,,,,,,"RAWBYTE,20829,02,2"
2026-04-23 16:31:21.083,UNKNOWN,,,,,,,,"RAWBYTE,20850,01,1"
2026-04-23 16:31:21.103,UNKNOWN,,,,,,,,"RAWBYTE,20870,0b,11"
2026-04-23 16:31:21.122,UNKNOWN,,,,,,,,"RAWBYTE,20890,16,22"
2026-04-23 16:31:21.143,UNKNOWN,,,,,,,,"RAWBYTE,20910,21,33"
2026-04-23 16:31:21.163,UNKNOWN,,,,,,,,"RAWBYTE,20931,2c,44"
2026-04-23 16:31:21.184,UNKNOWN,,,,,,,,"RAWBYTE,20951,0a,10"
2026-04-23 16:31:21.207,UNKNOWN,,,,,,,,"RAWBYTE,20972,02,2"
2026-04-23 16:31:21.225,UNKNOWN,,,,,,,,"RAWBYTE,20992,01,1"
2026-04-23 16:31:21.245,UNKNOWN,,,,,,,,"RAWBYTE,21012,0b,11"
2026-04-23 16:31:21.266,UNKNOWN,,,,,,,,"RAWBYTE,21033,16,22"
2026-04-23 16:31:21.286,UNKNOWN,,,,,,,,"RAWBYTE,21054,21,33"
2026-04-23 16:31:21.306,UNKNOWN,,,,,,,,"RAWBYTE,21074,2c,44"
2026-04-23 16:31:21.327,UNKNOWN,,,,,,,,"RAWBYTE,21094,0a,10"
2026-04-23 16:31:21.348,UNKNOWN,,,,,,,,"RAWBYTE,21115,02,2"
2026-04-23 16:31:21.368,UNKNOWN,,,,,,,,"RAWBYTE,21136,01,1"
2026-04-23 16:31:21.388,UNKNOWN,,,,,,,,"RAWBYTE,21156,0b,11"
2026-04-23 16:31:21.409,UNKNOWN,,,,,,,,"RAWBYTE,21177,16,22"
2026-04-23 16:31:21.429,UNKNOWN,,,,,,,,"RAWBYTE,21197,21,33"
2026-04-23 16:31:21.450,UNKNOWN,,,,,,,,"RAWBYTE,21217,2c,44"
2026-04-23 16:31:21.471,UNKNOWN,,,,,,,,"RAWBYTE,21238,0a,10"
2026-04-23 16:31:21.491,STATUS,21259,,,,,,"WIFI_ALIVE,IP=10.198.115.147,RSSI=-37","STATUS,21259,WIFI_ALIVE,IP=10.198.115.147,RSSI=-37"
